target,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
V_SIGN,0.37070363759994507,1.0265514850616455,-7.10859296759736e-07,0.47187340259552,0.8973914384841919,-0.006948472000658512,0.5518124103546143,0.7207254767417908,-0.051794733852148056,0.621582567691803,0.583724319934845,-0.07684549689292908,0.7216722369194031,0.5569394826889038,-0.10379579663276672,0.5913655757904053,0.7672525644302368,-0.2560649514198303,0.610046923160553,0.5335012078285217,-0.3551962375640869,0.6171197891235352,0.38204333186149597,-0.4083850383758545,0.6260944604873657,0.2539331614971161,-0.44865095615386963,0.5075262784957886,0.8253614902496338,-0.27231982350349426,0.40302497148513794,0.5114413499832153,-0.32224470376968384,0.37718644738197327,0.5904451012611389,-0.2697085440158844,0.4068604111671448,0.6684991717338562,-0.24606899917125702,0.39515501260757446,0.8540657758712769,-0.2830010652542114,0.3053297996520996,0.5440483093261719,-0.3131295442581177,0.2962808609008789,0.5900880098342896,-0.2381543219089508,0.32342982292175293,0.6687639355659485,-0.1989152878522873,0.28651130199432373,0.8646420240402222,-0.29408177733421326,0.2084130048751831,0.6193921566009521,-0.35439106822013855,0.17442265152931213,0.4924629330635071,-0.3582887053489685,0.15127599239349365,0.39886024594306946,-0.3617713153362274
V_SIGN,0.3711656928062439,1.018711805343628,-7.435061775140639e-07,0.4721260070800781,0.8892914056777954,-0.0037936833687126637,0.5481277704238892,0.7144962549209595,-0.05148857831954956,0.6177140474319458,0.5784041285514832,-0.080018050968647,0.7184599041938782,0.5440279245376587,-0.110417939722538,0.5888840556144714,0.7542040348052979,-0.25895237922668457,0.6078922748565674,0.5252000093460083,-0.3576313853263855,0.6105664968490601,0.37207940220832825,-0.40848109126091003,0.6138914227485657,0.24338966608047485,-0.4470723569393158,0.5085282325744629,0.8128905296325684,-0.2775355577468872,0.39723625779151917,0.501742959022522,-0.32413747906684875,0.3697854280471802,0.5827898383140564,-0.26418960094451904,0.401419460773468,0.6591989398002625,-0.23657187819480896,0.3975478410720825,0.8418712019920349,-0.2908691167831421,0.29872429370880127,0.5372000932693481,-0.3167738914489746,0.290311336517334,0.5852435827255249,-0.23573441803455353,0.32062047719955444,0.6598350405693054,-0.19491899013519287,0.2908186912536621,0.8533604145050049,-0.3047741949558258,0.20701396465301514,0.6137710213661194,-0.36280474066734314,0.17422744631767273,0.4895206093788147,-0.3645842969417572,0.15362924337387085,0.39533984661102295,-0.3680921494960785
V_SIGN,0.35685598850250244,1.0222601890563965,-9.604970045984373e-07,0.4561205804347992,0.9116685390472412,-0.003146262839436531,0.5399787425994873,0.7349604368209839,-0.03633301332592964,0.6140472292900085,0.5916447043418884,-0.0546446293592453,0.71312016248703,0.5613237619400024,-0.07627299427986145,0.5743812918663025,0.7439217567443848,-0.20906883478164673,0.5914475917816162,0.4946014881134033,-0.2936285436153412,0.5954818725585938,0.33742862939834595,-0.34421348571777344,0.5994830131530762,0.20401525497436523,-0.385986864566803,0.49203693866729736,0.7841523885726929,-0.22621843218803406,0.39152899384498596,0.47895368933677673,-0.2739911377429962,0.35798874497413635,0.5546386241912842,-0.23896272480487823,0.3782035708427429,0.6288809180259705,-0.22808584570884705,0.38414111733436584,0.8070157170295715,-0.23814718425273895,0.2971206307411194,0.5119880437850952,-0.26836320757865906,0.28014713525772095,0.5647266507148743,-0.20959565043449402,0.2986186444759369,0.6442435383796692,-0.18123029172420502,0.2752540409564972,0.8172827959060669,-0.2501889765262604,0.20192822813987732,0.5751832127571106,-0.3063780665397644,0.16425004601478577,0.4541921615600586,-0.31283724308013916,0.1398458480834961,0.3618956506252289,-0.31873083114624023
V_SIGN,0.3647313117980957,0.961259126663208,-1.0016451597039122e-06,0.46996110677719116,0.8634483814239502,0.027102116495370865,0.5598949193954468,0.7170559167861938,0.026229128241539,0.6264917254447937,0.593631386756897,0.028038175776600838,0.7090753316879272,0.5689616203308105,0.0251503624022007,0.555496871471405,0.6216486692428589,-0.08944211900234222,0.5658256411552429,0.3725407123565674,-0.12890547513961792,0.5672785043716431,0.22402232885360718,-0.15657582879066467,0.5646100640296936,0.10133090615272522,-0.1849730759859085,0.476009726524353,0.6164407134056091,-0.10808020085096359,0.3938923478126526,0.3868986964225769,-0.12778912484645844,0.3607896864414215,0.483243852853775,-0.10183354467153549,0.37306278944015503,0.5579630732536316,-0.09598365426063538,0.38046199083328247,0.6299480199813843,-0.12084019929170609,0.30581963062286377,0.4212806224822998,-0.12922468781471252,0.287028431892395,0.5057336688041687,-0.08396842330694199,0.30095982551574707,0.5844401121139526,-0.0661788284778595,0.27766817808151245,0.6487823128700256,-0.13150957226753235,0.23651012778282166,0.44731175899505615,-0.16863803565502167,0.19855162501335144,0.34862884879112244,-0.17316855490207672,0.1802271604537964,0.24814170598983765,-0.17916034162044525
V_SIGN,0.37506425380706787,0.9307291507720947,-9.106585139306844e-07,0.47969794273376465,0.8194198608398438,0.04301682487130165,0.5595823526382446,0.682320773601532,0.05575995147228241,0.6255468130111694,0.5775733590126038,0.06708584725856781,0.69926917552948,0.556321382522583,0.07338768243789673,0.5264556407928467,0.5561486482620239,-0.047451093792915344,0.5166807770729065,0.3274502754211426,-0.06693953275680542,0.5033822059631348,0.1932772994041443,-0.08199501782655716,0.48900657892227173,0.08989918231964111,-0.1000111922621727,0.44539543986320496,0.5516554713249207,-0.067914679646492,0.3649633526802063,0.371442973613739,-0.06965222209692001,0.34657353162765503,0.46597808599472046,-0.04372268542647362,0.3646664023399353,0.534280002117157,-0.03634759411215782,0.35548654198646545,0.5735392570495605,-0.08125849813222885,0.27868735790252686,0.4228098690509796,-0.07230601459741592,0.2742421627044678,0.5023370981216431,-0.03380506858229637,0.29801464080810547,0.5719221830368042,-0.021811196580529213,0.25766947865486145,0.606640636920929,-0.09091424196958542,0.20165422558784485,0.43570464849472046,-0.10642863810062408,0.15498551726341248,0.35573554039001465,-0.10456216335296631,0.12660080194473267,0.2746553122997284,-0.10765501111745834
V_SIGN,0.36792296171188354,0.920254647731781,-1.166701167676365e-06,0.4730244576931,0.791059136390686,0.07568894326686859,0.5488700270652771,0.6552610993385315,0.10680317878723145,0.609818696975708,0.550373375415802,0.13481734693050385,0.683365523815155,0.5260095596313477,0.15770681202411652,0.5051091313362122,0.5282829403877258,-0.021341169252991676,0.48672014474868774,0.30298924446105957,-0.026497557759284973,0.46098995208740234,0.17587533593177795,-0.034053973853588104,0.4402640759944916,0.07935816049575806,-0.046462684869766235,0.4222964942455292,0.5266557931900024,-0.045937854796648026,0.33930549025535583,0.3579970598220825,-0.016707858070731163,0.3194650709629059,0.4614669978618622,0.025773096829652786,0.3373108208179474,0.532268762588501,0.03887120634317398,0.33286890387535095,0.5494186878204346,-0.060816939920186996,0.25764554738998413,0.4126492142677307,-0.01978827267885208,0.2525328993797302,0.49853798747062683,0.02849743887782097,0.27447831630706787,0.5670641660690308,0.038576021790504456,0.237083300948143,0.583560049533844,-0.06953953206539154,0.17825409770011902,0.4223121404647827,-0.06295595318078995,0.13600707054138184,0.3547409176826477,-0.053776346147060394,0.1099236011505127,0.2836189866065979,-0.05591624602675438
V_SIGN,0.36796653270721436,0.9058249592781067,-9.684424639999634e-07,0.467831015586853,0.7787878513336182,0.05947674810886383,0.5426156520843506,0.6417033672332764,0.07890190184116364,0.6008753776550293,0.5358244776725769,0.09640119224786758,0.6747503280639648,0.5112884044647217,0.10833097249269485,0.49653002619743347,0.5214465260505676,-0.03709474205970764,0.4690946936607361,0.2989805340766907,-0.05013265460729599,0.4412113130092621,0.1718767285346985,-0.06268739700317383,0.42056265473365784,0.07583263516426086,-0.07906153798103333,0.4133259654045105,0.522432804107666,-0.05881882086396217,0.3294249176979065,0.35597342252731323,-0.04259442910552025,0.31426095962524414,0.45706960558891296,-0.008078609593212605,0.3361455202102661,0.5252581834793091,0.0012967840302735567,0.32365214824676514,0.550021767616272,-0.0718301311135292,0.25020575523376465,0.4126623272895813,-0.042910341173410416,0.24761195480823517,0.4946751296520233,0.0026960819959640503,0.2728850245475769,0.5621340274810791,0.013861779123544693,0.22772662341594696,0.589259922504425,-0.08013664186000824,0.17144900560379028,0.42542532086372375,-0.08198199421167374,0.12948298454284668,0.3532983064651489,-0.07532355934381485,0.10445493459701538,0.27826541662216187,-0.07791221886873245
V_SIGN,0.36300113797187805,0.8980034589767456,-9.109742791224562e-07,0.4581177830696106,0.7753158807754517,0.051272254437208176,0.5330313444137573,0.6331931948661804,0.0665779858827591,0.5914517641067505,0.5211118459701538,0.07979489862918854,0.6664361953735352,0.4926564395427704,0.08723734319210052,0.4827912151813507,0.5070392489433289,-0.03607448190450668,0.4546436369419098,0.28706103563308716,-0.05323823168873787,0.4238685965538025,0.16074934601783752,-0.06825236231088638,0.39921921491622925,0.06735605001449585,-0.08515581488609314,0.4025869369506836,0.5125018358230591,-0.055370014160871506,0.3145291805267334,0.3486406207084656,-0.04770486801862717,0.3013238310813904,0.44946688413619995,-0.017969906330108643,0.3247479498386383,0.5167445540428162,-0.008864973671734333,0.31654906272888184,0.5462448000907898,-0.06698247045278549,0.23772259056568146,0.41077104210853577,-0.0475948303937912,0.23454132676124573,0.4905364215373993,-0.004516841843724251,0.25991636514663696,0.5578222274780273,0.00913254264742136,0.22265292704105377,0.5906585454940796,-0.07430408149957657,0.1647985279560089,0.42483580112457275,-0.08108813315629959,0.12142327427864075,0.3506712019443512,-0.07457420974969864,0.09477227926254272,0.27474260330200195,-0.07493311166763306
V_SIGN,0.37967389822006226,0.8152370452880859,-1.1114506150988746e-06,0.28995513916015625,0.6962116956710815,-0.018174882978200912,0.21935328841209412,0.5571234226226807,-0.0417291522026062,0.15635770559310913,0.474225789308548,-0.07363440841436386,0.08209222555160522,0.42398011684417725,-0.10608090460300446,0.30512309074401855,0.38302192091941833,-0.045897603034973145,0.23827572166919708,0.31758028268814087,-0.08936665207147598,0.18984544277191162,0.2420518696308136,-0.12162923067808151,0.15196898579597473,0.1737813949584961,-0.1419912576675415,0.39470338821411133,0.3852538764476776,-0.06360770016908646,0.3231494426727295,0.4595872461795807,-0.11850351095199585,0.3113250732421875,0.5618433356285095,-0.1474275439977646,0.3103998303413391,0.6338440179824829,-0.161036416888237,0.4672255218029022,0.44792869687080383,-0.08095107227563858,0.41126418113708496,0.5484058856964111,-0.1390233337879181,0.3629266023635864,0.6897042393684387,-0.14005112648010254,0.330837607383728,0.7856866121292114,-0.12467435747385025,0.52531898021698,0.5386545658111572,-0.10078375041484833,0.5478050112724304,0.5034768581390381,-0.1393570601940155,0.576777458190918,0.45974770188331604,-0.13695281744003296,0.6020890474319458,0.41676846146583557,-0.1255008727312088
V_SIGN,0.32646310329437256,0.8270411491394043,-1.2802406672562938e-06,0.2291676551103592,0.6951538324356079,-0.0443815179169178,0.16317932307720184,0.5633165836334229,-0.08450117707252502,0.15010294318199158,0.4753064513206482,-0.12679226696491241,0.21111813187599182,0.44237980246543884,-0.1582377851009369,0.3110942542552948,0.36128515005111694,-0.0379144512116909,0.21902738511562347,0.3202671408653259,-0.09421633183956146,0.19539280235767365,0.42807909846305847,-0.12247424572706223,0.21488098800182343,0.4765545725822449,-0.13955935835838318,0.3789927065372467,0.3882644772529602,-0.047457028180360794,0.2599962651729584,0.3799302279949188,-0.10893025249242783,0.2438763827085495,0.5050865411758423,-0.11912851780653,0.2782900929450989,0.5447126030921936,-0.11794167757034302,0.4312587380409241,0.44732406735420227,-0.06561480462551117,0.30602556467056274,0.45576390624046326,-0.11968530714511871,0.29044634103775024,0.5701928734779358,-0.10018106549978256,0.32537874579429626,0.5982272624969482,-0.07981004565954208,0.4665393829345703,0.5222340822219849,-0.09064444154500961,0.36481279134750366,0.5435177683830261,-0.11913373321294785,0.3483298420906067,0.6209850311279297,-0.10536869615316391,0.37779268622398376,0.642941415309906,-0.08953605592250824
V_SIGN,0.31751975417137146,0.8358458876609802,-1.1245641644563875e-06,0.28477737307548523,0.6140914559364319,-0.02070981077849865,0.2968989908695221,0.4441627264022827,-0.04109449312090874,0.29433751106262207,0.32975316047668457,-0.06448817998170853,0.3003239035606384,0.23432379961013794,-0.08153603225946426,0.47609269618988037,0.4135206341743469,-0.03147290647029877,0.35612282156944275,0.30227071046829224,-0.08834584057331085,0.3110925555229187,0.37588056921958923,-0.11977847665548325,0.32771673798561096,0.42451828718185425,-0.13763052225112915,0.4916198253631592,0.5120625495910645,-0.05242403224110603,0.33352935314178467,0.4045611023902893,-0.1081530824303627,0.29577505588531494,0.48349636793136597,-0.11807102710008621,0.32271966338157654,0.526789665222168,-0.11832316964864731,0.4742928147315979,0.621245265007019,-0.07951584458351135,0.3032348155975342,0.5490007400512695,-0.13204045593738556,0.27831000089645386,0.612337589263916,-0.11798539757728577,0.3137604594230652,0.6366650462150574,-0.10102687031030655,0.4348897635936737,0.7294055223464966,-0.10944851487874985,0.2920592427253723,0.6857763528823853,-0.14274699985980988,0.2749095559120178,0.7138146162033081,-0.1334746927022934,0.3089723587036133,0.7235581278800964,-0.11999835819005966
V_SIGN,0.3535904884338379,0.969801127910614,-5.69512792480964e-07,0.43673622608184814,0.8202467560768127,-0.02613806165754795,0.49999624490737915,0.6395604610443115,-0.07271171361207962,0.5751396417617798,0.5439656376838684,-0.10960284620523453,0.6632825136184692,0.5221325755119324,-0.14534099400043488,0.4704204201698303,0.7404634356498718,-0.19839105010032654,0.3424507975578308,0.5069313049316406,-0.24772588908672333,0.35168707370758057,0.553248405456543,-0.24449485540390015,0.3907187581062317,0.6164454221725464,-0.23959113657474518,0.3761187493801117,0.8129540085792542,-0.21196535229682922,0.23435160517692566,0.5654734969139099,-0.2533261179924011,0.26031410694122314,0.5771017670631409,-0.225204199552536,0.3105355501174927,0.623132586479187,-0.21409396827220917,0.28294503688812256,0.8612625598907471,-0.22022193670272827,0.15913072228431702,0.608873188495636,-0.2564723789691925,0.17305982112884521,0.6068054437637329,-0.2205619364976883,0.21946114301681519,0.6490203738212585,-0.20065878331661224,0.2013452649116516,0.8927677273750305,-0.22894245386123657,0.07882389426231384,0.7275024652481079,-0.26907867193222046,0.05684885382652283,0.6766018271446228,-0.2677101194858551,0.06078159809112549,0.664570689201355,-0.2665650546550751
V_SIGN,0.3546596169471741,0.9727141261100769,-5.291453248901234e-07,0.43705862760543823,0.822972297668457,-0.02390819974243641,0.49753615260124207,0.646216869354248,-0.07181304693222046,0.5690873861312866,0.551421582698822,-0.11119648814201355,0.6539052724838257,0.5271575450897217,-0.14929136633872986,0.46844345331192017,0.741174578666687,-0.19842404127120972,0.3445092439651489,0.5044565200805664,-0.24763476848602295,0.34706804156303406,0.547175407409668,-0.24065910279750824,0.3836885988712311,0.6081993579864502,-0.23295119404792786,0.3758702278137207,0.8112322688102722,-0.21465404331684113,0.236338272690773,0.558214008808136,-0.25999167561531067,0.25465065240859985,0.5706541538238525,-0.2300081104040146,0.3024899959564209,0.6192735433578491,-0.2152104675769806,0.2831827402114868,0.8580312728881836,-0.22544002532958984,0.1587105691432953,0.5981684327125549,-0.2660301625728607,0.16789966821670532,0.5927780270576477,-0.22892063856124878,0.21134883165359497,0.6328040361404419,-0.20615947246551514,0.2027859389781952,0.8879227638244629,-0.23627665638923645,0.08265233039855957,0.720096230506897,-0.2805040180683136,0.05948403477668762,0.6647966504096985,-0.27995872497558594,0.06246116757392883,0.6468557119369507,-0.27769267559051514
